point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,boundary_type,value_as_printed,unit_as_printed
CH4_maekawa2001_c2c4_034,CH4,279.8,5.7,total,NaCl,0.529197,,0.529197,0.529197,0.000000,0.000000,0.000000,0.000000,maekawa2001_c2c4,Maekawa 2001,synthetic_visual,,hydrate,,"hydrate dissociation P-T boundary (boundary_type=hydrate; gas composition as printed: 100% CH4) -- NO composition printed, NOT a solubility"
CH4_maekawa2001_c2c4_035,CH4,280.4,6.1,total,NaCl,0.529197,,0.529197,0.529197,0.000000,0.000000,0.000000,0.000000,maekawa2001_c2c4,Maekawa 2001,synthetic_visual,,hydrate,,"hydrate dissociation P-T boundary (boundary_type=hydrate; gas composition as printed: 100% CH4) -- NO composition printed, NOT a solubility"
CH4_maekawa2001_c2c4_036,CH4,281.7,6.9,total,NaCl,0.529197,,0.529197,0.529197,0.000000,0.000000,0.000000,0.000000,maekawa2001_c2c4,Maekawa 2001,synthetic_visual,,hydrate,,"hydrate dissociation P-T boundary (boundary_type=hydrate; gas composition as printed: 100% CH4) -- NO composition printed, NOT a solubility"
CH4_maekawa2001_c2c4_037,CH4,283.1,7.9,total,NaCl,0.529197,,0.529197,0.529197,0.000000,0.000000,0.000000,0.000000,maekawa2001_c2c4,Maekawa 2001,synthetic_visual,,hydrate,,"hydrate dissociation P-T boundary (boundary_type=hydrate; gas composition as printed: 100% CH4) -- NO composition printed, NOT a solubility"
CH4_ou2019_ch4_001,CH4,273.15,2.63,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0601,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_002,CH4,273.15,10.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0570,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_003,CH4,273.15,20.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0553,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_004,CH4,273.15,30.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0522,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_005,CH4,273.15,40.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0496,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_006,CH4,273.15,50.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0466,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_007,CH4,273.15,60.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0443,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_008,CH4,273.15,70.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0426,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_009,CH4,273.15,80.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0402,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_010,CH4,273.15,90.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0377,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_011,CH4,273.15,100.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0357,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_012,CH4,273.15,110.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0342,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_013,CH4,273.15,120.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0322,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_014,CH4,278.15,4.32,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0806,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_015,CH4,278.15,10.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0792,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_016,CH4,278.15,20.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0754,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_017,CH4,278.15,30.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0713,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_018,CH4,278.15,40.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0679,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_019,CH4,278.15,50.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0643,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_020,CH4,278.15,60.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0618,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_021,CH4,278.15,70.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0590,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_022,CH4,278.15,80.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0565,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_023,CH4,278.15,90.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0544,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_024,CH4,278.15,100.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0509,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_025,CH4,278.15,110.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0490,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_026,CH4,278.15,120.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0466,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_027,CH4,283.15,6.95,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1113,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_028,CH4,283.15,20.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1044,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_029,CH4,283.15,30.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1013,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_030,CH4,283.15,40.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0952,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_031,CH4,283.15,50.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0907,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_032,CH4,283.15,60.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0886,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_033,CH4,283.15,70.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0842,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_034,CH4,283.15,80.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0809,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_035,CH4,283.15,90.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0782,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_036,CH4,283.15,100.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0732,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_037,CH4,283.15,110.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0707,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_038,CH4,283.15,120.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0667,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_039,CH4,288.15,12.41,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1469,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_040,CH4,288.15,20.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1442,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_041,CH4,288.15,30.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1385,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_042,CH4,288.15,40.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1306,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_043,CH4,288.15,50.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1276,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_044,CH4,288.15,60.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1224,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_045,CH4,288.15,70.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1189,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_046,CH4,288.15,80.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1132,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_047,CH4,288.15,90.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1112,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_048,CH4,288.15,100.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1047,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_049,CH4,288.15,110.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0999,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_050,CH4,288.15,120.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.0972,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_051,CH4,293.15,23.08,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1985,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_052,CH4,293.15,30.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1945,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_053,CH4,293.15,40.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1873,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_054,CH4,293.15,50.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1797,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_055,CH4,293.15,60.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1703,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_056,CH4,293.15,70.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1643,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_057,CH4,293.15,80.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1602,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_058,CH4,293.15,90.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1529,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_059,CH4,293.15,100.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1455,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_060,CH4,293.15,110.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1398,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_ou2019_ch4_061,CH4,293.15,120.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ou2019_ch4,"Ou, Lu, Ning & Wu (2019)",other,,hydrate,0.1357,"mCH4exp, methane molality at H-Lw(-V) hydrate equilibrium, mol.kg-1 (Table 2 heading)"
CH4_servioenglezos2002_ch4_001,CH4,274.35,3.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 170,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_002,CH4,275.45,3.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 203,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_003,CH4,276.25,3.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 240,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_004,CH4,278.65,3.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 190,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_005,CH4,280.45,3.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 102,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_006,CH4,274.15,5.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 190,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_007,CH4,277.35,5.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 360,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_008,CH4,279.65,5.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 600,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_009,CH4,281.55,5.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 524,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_010,CH4,282.65,5.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 357,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_011,CH4,275.25,6.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 201,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_012,CH4,280.15,6.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 567,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_013,CH4,282.05,6.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 850,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_014,CH4,283.25,6.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 720,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
CH4_servioenglezos2002_ch4_015,CH4,284.35,6.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,servioenglezos2002_ch4,Servio & Englezos (2002),analytical_sampling,,hydrate,0.001 681,"xeq (mole fraction CH4 in liquid water, Table 1 heading xeq)"
